Random waveform, supplied seed
Total number of intervals = 87 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881)
Average QPS expected = 53076
Timestamp start: 1778267346099
Timestamp end: 1778268646397

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      250.3    81.0    80.4   146.4   166.8   247.1   273.0   287.8   297.4   311.9   330.0   360.7   433.0   587.0  3062.3  18147.9    18173
read      251.9   106.2    74.4   123.2   137.5   239.9   293.0   317.6   335.1   355.1   379.5   419.7   510.2   686.0  2255.0  67739.3    67789
read      253.9   101.4    74.4   125.6   140.3   250.1   294.9   316.2   331.5   348.3   370.5   404.0   486.1   646.7  2423.4  51985.5    51929
read      267.9   383.4    74.4   129.3   144.8   251.0   304.1   331.9   351.6   374.4   405.0   459.6   592.5   924.2  2276.6  83841.3    83850
read      250.9    85.0    80.4   146.6   167.0   247.9   273.9   288.8   298.8   313.2   331.7   361.6   430.0   587.7  3029.8  18610.4    18614
read      259.5    86.7    74.4   136.0   154.0   258.9   290.0   307.1   319.0   335.6   356.7   391.7   479.8   702.5  2026.1  29372.3    29315
read      282.7   215.0    74.4   133.6   150.4   260.2   313.4   342.9   365.5   393.3   432.4   504.2   713.6  1296.6  3417.0 108086.9   108090
read      256.5    96.9    74.4   138.5   156.8   256.3   286.5   302.3   314.2   328.6   346.5   377.5   451.7   586.3  3110.5  27038.7    27024
read      255.3   103.1    74.4   127.1   141.9   252.7   296.0   316.6   331.6   347.9   370.0   402.7   482.9   659.4  3011.8  49923.1    49907
read      238.4    87.8    86.8   158.2   174.2   231.4   253.3   266.6   275.3   288.4   304.8   334.1   401.8   932.2  3207.9   9140.0     9150
read      256.9    88.4    74.4   133.5   150.2   258.4   291.6   309.0   320.7   336.4   355.5   386.5   461.0   630.3  2170.9  34394.6    34328
read      257.7   302.9    74.4   126.1   140.8   253.6   298.5   320.0   335.8   353.7   376.0   414.6   503.7   674.2  2184.8  34551.7    51881

Total QPS = 53084.1 (69009352 / 1300.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 17045309450 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%
